0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
1,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
2,0
3,0
3,0
3,0
3,0
3,0
3,0
3,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
4,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
5,0
6,0
6,0
6,0
6,0
6,0
6,0
6,-1
6,-1
6,-1
6,-1
6,-1
6,-1
6,-1
7,-1
7,-1
7,-1
7,-1
7,-1
9,-2
9,-2
9,-2
9,-2
9,-2
9,-2
11,-3
11,-3
11,-3
11,-3
11,-3
11,-3
11,-3
14,-4
14,-4
14,-4
14,-4
14,-4
14,-4
14,-4
14,-4
18,-7
18,-7
18,-7
18,-7
18,-7
18,-7
18,-7
18,-7
21,-10
21,-10
21,-10
21,-10
21,-10
21,-10
27,-13
27,-13
27,-13
27,-13
27,-13
27,-13
31,-15
31,-15
31,-15
31,-15
31,-15
31,-15
31,-15
34,-18
34,-18
34,-18
34,-18
34,-18
39,-22
39,-22
39,-22
39,-22
39,-22
39,-22
43,-25
43,-25
43,-25
43,-25
43,-25
43,-25
43,-25
45,-28
45,-28
45,-28
45,-28
45,-28
45,-28
45,-28
47,-30
47,-30
47,-30
47,-30
47,-30
47,-30
50,-32
50,-32
50,-32
50,-32
50,-32
50,-32
50,-32
51,-34
51,-34
51,-34
51,-34
51,-34
51,-34
51,-34
52,-34
52,-34
52,-34
52,-34
52,-34
52,-34
53,-35
53,-35
53,-35
53,-35
53,-35
53,-35
53,-35
53,-35
53,-35
53,-35
53,-35
53,-35
54,-36
54,-36
54,-36
54,-36
