0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
7,-1
7,-1
7,-1
7,-1
7,-1
7,-1
7,-1
7,-1
9,-1
9,-1
9,-1
9,-1
9,-1
9,-1
9,-1
11,-2
11,-2
11,-2
11,-2
11,-2
11,-2
11,-2
11,-2
14,-3
14,-3
14,-3
14,-3
14,-3
14,-3
17,-3
17,-3
17,-3
17,-3
17,-3
20,-3
20,-3
20,-3
20,-3
20,-3
23,-3
23,-3
23,-3
23,-3
23,-3
23,-3
23,-3
27,-3
27,-3
27,-3
27,-3
27,-3
27,-3
32,-3
32,-3
32,-3
32,-3
32,-3
32,-3
38,-3
38,-3
38,-3
38,-3
38,-3
38,-3
38,-3
41,-3
41,-3
41,-3
41,-3
41,-3
41,-3
41,-3
46,-3
46,-3
46,-3
46,-3
46,-3
46,-3
50,-3
50,-3
50,-3
50,-3
50,-3
50,-3
50,-3
55,-3
55,-3
55,-3
55,-3
55,-3
55,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
61,-3
70,-3
70,-3
70,-3
70,-3
70,-3
70,-3
70,-3
80,-4
80,-4
80,-4
80,-4
80,-4
90,-4
90,-4
90,-4
90,-4
90,-4
90,-4
100,-5
100,-5
100,-5
100,-5
100,-5
100,-5
109,-6
109,-6
109,-6
109,-6
109,-6
109,-6
109,-6
109,-6
119,-7
119,-7
119,-7
119,-7
119,-7
119,-7
119,-7
119,-7
119,-7
119,-7
127,-8
127,-8
127,-8
127,-8
127,-8
127,-8
127,-8
127,-8
127,-8
149,-8
149,-8
